6000
73757,23113,26775,50
59802,70310,69801,60296
28672,8944,88850,54187
18154,10093,86387,53363
89173,28413,87872,89717
53900,9443,91355,98993
78095,67395,83727,12136
88352,12518,43333,4427
65035,64571,78598,75887
65263,2745,62477,35773
72748,63935,51112,33158
17771,78492,28747,48627
24260,18666,56145,46906
6001,91796,49905,44780
45677,47897,20793,89388
92039,32265,68553,77882
37449,35756,70798,36366
86400,28066,78265,91488
71879,48549,29947,14947
99988,87530,30560,93906
46879,7815,50630,80322
27787,3246,1976,12920
2770,23159,74635,40148
24593,47932,16628,17194
19149,37214,7491,42641
4896,56838,75649,2293
67012,82821,13474,96231
45307,5532,68486,73652
62872,9592,84242,54578
86510,9429,96997,78263
9268,24163,28314,75972
79601,5414,64314,7199
89833,59799,61147,60478
28516,12744,12472,35807
11863,62853,45902,77493
47954,35030,84241,30716
61349,9473,81353,16013
79024,90380,34156,68046
12741,71552,99865,74785
42620,46409,23438,27516
70899,1754,58951,16056
7872,14701,69140,45027
71924,45576,98965,49521
80974,78939,82228,92111
35897,33382,20416,40440
31171,57656,33505,17088
25339,87921,64285,7854
83813,83625,27910,7686
53118,89898,97341,72996
63015,97144,44903,36037
54640,25906,36202,32799
44642,58352,52389,10993
48840,22219,66858,87477
12507,62300,22136,52658
35465,53276,921,45295
10498,84043,82260,53089
7454,28493,32176,50405
12622,41134,78503,74665
98109,5958,42754,13508
80291,82264,68886,42790
13063,90516,95931,70602
40877,21020,46437,5545
97955,12772,17537,7080
1284,7731,58830,61457
66120,17606,97077,94847
80296,47411,60134,19186
90961,40298,13424,65123
89477,5400,14013,4850
33224,7269,2056,80955
84077,82270,79292,18087
46462,74797,30602,8926
2018,87428,5542,90041
17582,66456,97407,9686
70763,32842,14937,55494
67103,42433,40841,1216
45595,66899,12524,86584
66432,93603,18244,92266
53263,77828,55248,58288
82444,95931,53063,37332
85070,45442,53265,49855
75590,43561,32418,38351
72233,36119,28756,60199
51771,98159,29184,28320
81914,86286,23896,45021
56772,11792,38372,6973
26150,46994,67927,34666
17187,56242,44013,52206
3133,87794,50115,97733
42018,89148,9395,39565
95958,32383,80011,794
62329,7448,87881,29990
70165,40300,28661,65317
7527,49,47643,63319
29255,97229,91619,15287
45141,72406,11119,87824
26498,15544,62641,90064
29272,27893,20550,14612
25607,71558,46546,61858
42126,16832,21945,22006
75554,13362,38071,6676
94557,69739,23198,50940
64390,86456,87146,31196
50168,99275,76834,93951
87410,64311,3948,52579
76508,31352,42733,93865
85584,27503,34941,8325
87468,63979,84035,16757
53267,10659,16082,82414
48186,13760,28447,89329
79734,74520,46366,18621
59455,20213,81016,62718
26145,30164,43179,91684
7168,27880,52734,93582
53765,85343,33856,93029
54825,27229,86684,93349
3164,30404,73722,72598
10835,8181,41077,11001
68812,32784,84468,76382
34111,76824,78152,77426
62403,87218,78401,91029
98585,62251,63501,46441
60473,74201,91726,99431
93848,91098,81911,13388
51507,31417,94019,72721
30458,61519,9362,94968
44859,19109,9280,13026
20010,18264,58403,94269
82891,93494,23554,33275
74652,55588,43245,53278
13633,38114,51197,95919
95213,31206,46280,55054
5321,76229,76480,38467
13381,39024,93098,70323
28633,12859,1878,43758
4502,42777,61376,709
37869,86595,55041,88858
12443,94871,22770,59503
77457,19645,89663,59872
29692,96933,18884,45677
35701,69516,30375,55823
11047,69214,81905,84588
60663,98933,25162,44390
15125,24223,77232,4877
72127,53182,78036,29941
20972,8296,16497,99906
11900,30735,20329,46016
71225,66331,28414,10735
64553,55699,5802,1627
17107,23515,14492,95017
45196,93592,94672,366
91485,79886,46185,83386
13971,4618,83245,78673
66594,35611,2781,88250
29175,18011,61008,55345
58393,15116,54923,39575
84058,44574,37087,31337
16672,45453,42590,90062
98442,70247,57243,18473
17377,41514,25214,78415
96766,40876,21505,82514
37842,51605,14155,57020
31157,35462,34502,19416
74478,72381,31614,32970
92156,47056,9496,91838
93055,22135,95852,50141
81350,28934,70273,64445
38646,83992,53156,53200
7667,22503,70725,87388
24206,51864,70510,91019
12907,44276,67552,65080
49582,92272,14027,34698
13570,4366,54634,8638
21285,1500,40473,5884
71283,29274,68693,77708
12366,6298,33966,47745
3495,30848,22539,37907
67051,57097,7738,78411
45197,99912,21362,61879
14028,79690,58439,12253
69569,45563,85513,52812
37351,19170,40666,19310
47143,83463,48906,17691
23518,21045,2001,56455
99086,3643,90248,95546
6238,79724,47428,73856
74095,35526,6224,2711
57468,11824,96581,36038
82316,87580,25705,9390
25016,91180,79266,11544
82579,83824,60565,97965
82043,29006,87232,91525
26555,6011,72944,63767
2650,27269,96607,44495
85092,18163,42189,96093
4690,84772,39706,60522
95256,96308,63710,80198
96620,12541,46597,97117
5486,86618,44234,39368
71032,53159,64367,19199
99747,46020,8214,16620
52659,66136,53952,93435
98752,30226,54783,60877
899,86827,11673,85644
28089,75720,68700,4505
56855,39931,57656,32097
8970,97704,29726,9070
58953,55845,50963,96249
47706,25659,44560,32413
64029,7722,29690,67976
79961,92905,98521,83499
42625,96842,60439,36528
49667,14267,93110,44938
78765,96553,70254,34216
17916,98111,47619,44036
81250,35565,54847,64856
89811,18116,20625,81808
40108,2077,6561,94394
31521,65817,19246,73914
69058,43843,65863,23450
47113,14034,93218,76735
95426,93835,96892,35063
21495,4163,14030,98798
49495,19457,74312,11231
78051,15074,98732,55559
23573,55798,28938,48406
15821,1192,73204,22431
51833,6204,58621,5647
51232,40688,81842,40378
69259,44485,1237,36976
75728,3991,34226,55599
66397,70023,9249,35474
62717,314,37943,10215
35882,73818,2184,1247
79088,28986,70461,18750
92410,57591,70029,82546
39899,88890,17276,83104
62554,39546,55629,83770
10363,90239,8421,42508
48230,7649,45182,52470
45367,26031,52228,24532
21569,9067,50992,85081
50879,94642,9662,86363
85209,36122,42029,7079
63151,21332,42578,29205
51045,49520,34137,5334
18379,21984,7354,19562
89608,25365,31892,83886
53315,15461,28296,35474
57421,36047,73493,83081
33582,93205,84299,19417
71978,58407,19022,75475
64496,72289,6377,6492
87743,44202,48396,41482
33461,52029,51940,32618
52022,23173,82102,99454
34101,68226,77592,5061
17442,79432,3403,8018
81616,41606,14904,45630
45570,5860,47046,6424
56625,39269,74293,99675
95356,81868,68059,6969
8333,43163,60825,71731
58244,32727,66649,18538
73378,10215,13350,34096
17172,72251,66055,36344
52410,61770,52761,75308
61299,43315,74920,14972
26055,8357,48906,29076
58033,35418,36857,50215
81062,39102,69291,64520
65222,45230,80656,40855
30878,77019,61831,19320
97432,30733,64476,81727
67200,3780,11426,80200
79475,57082,79081,88355
10406,357,33180,21676
7088,87864,87739,89688
23989,8041,48784,23116
55409,31565,37007,88424
67101,60128,84142,61217
56608,60609,35455,24076
7125,12569,82343,89269
68341,58012,53916,25743
70017,83336,53375,91143
24303,48426,55507,93041
98862,51585,16026,93412
24823,45530,65419,78561
39026,70330,81297,80654
34946,80090,24963,78018
21038,67372,31099,12409
54541,73180,45910,81830
32205,40562,88935,42888
39200,88916,19352,48373
92708,91945,40862,37748
40494,72120,73399,4327
35602,94702,57027,69829
83857,74302,48028,84165
35903,99298,96020,19446
30223,66112,35050,88780
97150,19305,49288,39060
60249,64251,61115,31081
29100,89925,78288,76511
27337,91626,27272,33437
98608,41855,51256,1096
54529,975,82431,37946
9723,63423,61732,92369
46032,49387,9100,96483
16423,87854,53845,21263
81805,89729,71698,28239
58266,22939,15556,8459
6172,37846,29681,29095
1538,26066,96739,4700
33190,40179,36159,10403
70711,23590,8033,34733
40610,72961,37969,78609
98557,4231,93508,76861
10513,33259,2129,74925
73537,95692,59821,89946
30363,39391,49862,89289
44665,92491,60825,69796
68628,66381,41137,53734
86407,57147,13597,5232
90587,53926,39052,6009
89140,27704,80903,95714
83799,68125,33835,82663
22998,25375,24513,27473
55354,38761,68636,58952
93676,48557,46863,81670
42592,13601,42728,18919
13374,41571,67693,73852
64366,69405,24433,383
77951,25637,62003,5089
40533,53275,40756,28863
61933,77749,56243,45491
23182,94520,39686,42343
67181,32668,62487,33188
83388,77362,48217,21608
96977,8194,40517,67606
61807,38060,26485,24488
60499,88560,34716,60415
125,41450,39841,20155
89785,28693,60438,36710
98121,59344,85689,22890
67793,76509,80262,54211
38718,11622,50935,87407
19028,45115,74105,58978
8658,64726,1548,67063
30372,42464,79799,14208
93797,34956,47845,87774
54959,74753,83872,98348
82721,44949,59784,17846
11147,53716,99792,98887
42649,29792,51734,14592
24442,36402,33757,74756
51340,90015,62953,17136
25989,16471,47798,26376
38880,65510,59220,85772
62371,52797,79555,89258
19561,42763,38120,3918
33072,69316,18537,18196
90881,31556,68683,79741
50488,79405,96389,96639
77551,88587,28608,96567
55339,27865,23725,48923
48930,72669,50435,23178
19912,8686,95828,89348
87861,82422,17995,12310
78356,22962,4101,41325
26506,35670,62345,95404
84097,74829,66692,20601
17105,70494,43205,209
93354,86027,49650,4860
66752,24563,19846,66267
47411,93271,29576,43390
4057,64250,25064,63922
65771,43745,75224,22167
35945,73146,83876,27024
85291,78584,62928,468
52229,98492,65933,45249
75509,82896,92312,8816
2412,35342,52111,89251
11927,89181,87281,10907
68170,93083,77072,2887
36584,47862,82357,31126
86192,31700,69521,63789
9735,24498,46876,39572
91743,73833,36588,93579
11233,16813,32179,78075
30652,41264,5588,64263
60137,13988,28452,80320
61306,57149,42202,90392
93791,6228,722,28398
41429,66248,92516,28616
60940,59742,7067,32031
22003,39914,54357,32404
44482,70182,66710,21792
85731,26335,38729,65161
89629,23343,16884,42001
58143,69924,1111,45897
44966,94688,37409,31618
51755,7834,61391,60292
92524,67489,69826,50199
21717,5345,49468,46111
68715,24286,86006,38885
88629,4701,90273,26992
70119,23202,17815,7346
23244,60820,21821,46750
33935,25245,16376,64984
55878,20366,26632,54885
91068,2271,63590,1
86234,30163,38581,13680
54449,36730,7944,37484
53446,1648,55056,53853
36282,80130,72096,54054
71413,61553,5599,78972
39599,43536,30313,2738
74170,8616,15491,6351
90799,63514,11033,55137
15700,51588,3861,79115
65799,96285,91358,70618
24266,75002,40651,80533
81451,75283,67202,33779
30126,55808,60146,26310
52889,54492,84873,96021
79196,74028,91507,26535
19803,47193,39888,26459
12697,58456,90384,31061
36770,54827,23181,89683
60406,4321,5157,17149
70093,74712,99731,38683
80459,93763,12969,45056
33442,83430,28012,57604
58494,36254,11372,31664
10769,86590,23455,26579
78332,83188,41689,20849
73014,85738,63497,46842
50236,2248,26771,98489
36693,6870,85669,15907
85633,2623,66521,44431
62654,47090,86150,48229
22134,53442,70019,57295
61512,52941,72506,2348
64977,95258,55556,28099
62391,70331,4806,33461
91634,57170,36264,30827
5303,74672,94862,71758
98050,27417,11765,85430
25504,60099,38283,39066
82391,26492,12235,23398
90834,98027,71348,97163
31244,30447,28870,75440
76408,27109,67192,83814
99115,87365,83128,45337
89831,76651,67840,74754
84772,2387,83505,17945
72413,53277,78671,22952
67509,65585,65209,58715
96996,3804,3651,30196
84418,85112,86226,41723
98702,36329,91347,65778
46779,39012,79096,63430
20664,26186,73200,99329
49722,36306,37666,54589
28105,76421,66534,36339
85572,44451,19360,62673
75057,41283,84058,5450
6885,48119,66812,62728
77100,89166,87627,33020
68758,62995,93563,54230
66495,79826,96402,82864
59864,93787,75995,31844
60375,60095,17155,80958
6104,96791,15636,8333
5998,5636,81452,5043
8395,63218,27737,75643
2727,17717,79187,86186
46416,19221,42742,87630
80591,83814,69114,59859
80691,57808,5297,40628
99644,16622,59868,54319
46501,35026,79210,81009
4719,5829,98958,77713
25831,30955,89276,16441
29043,15013,70337,91806
3998,43376,79772,10288
29693,44171,64572,72941
17565,88247,44087,11473
65580,14551,90275,63560
5120,80374,77877,10755
37927,36135,10997,80745
63277,6440,61978,15749
36164,68576,58023,77501
23731,75783,45857,51811
43581,96741,49836,95620
84620,28914,65665,36413
13690,6781,71118,68270
99196,76904,77802,38631
84555,47472,24371,64286
50673,53003,15686,96675
14989,34922,33946,70443
34786,97982,40602,4808
65506,69975,2173,66458
43026,92359,37668,12798
52507,19588,94671,996
18605,87981,1948,60479
51599,84260,29117,43670
89927,75354,66901,65463
386,43976,82639,24683
72641,20729,51482,549
41537,96741,86117,33108
3301,78712,14387,69079
49922,60722,61083,36848
33511,7495,75167,22737
81543,26758,40679,30483
37860,75927,55226,95302
73241,62654,984,79171
81476,75932,51574,25789
6990,18868,23574,91413
27800,35819,9219,52781
77413,35560,65414,59028
99614,55388,37384,26560
62374,24091,64549,53530
92954,90728,36265,99187
9668,35535,15594,19093
48605,27307,58305,2484
64604,91656,77446,85315
48192,89891,54471,13026
39637,51533,71684,501
19174,86062,90602,51281
32960,38406,54123,34767
49759,62831,1975,10403
17336,68351,52441,35206
85729,70506,78703,72207
43456,60996,95591,85472
34063,50147,4819,27004
78409,65187,59145,72791
99636,64739,66842,39014
56427,61484,87245,91606
60870,82802,97335,6776
68008,8691,40824,86489
23973,80893,44597,30864
31374,78828,64526,8561
90971,98449,48252,43007
29331,64686,20969,16190
49787,93181,28011,78469
21593,91537,39742,10546
48323,12052,31773,89720
53673,65743,67709,42548
73980,70920,36198,829
88089,5670,10895,4602
78806,38448,75125,12685
99976,96851,73528,2509
40815,14050,72242,17201
96062,67992,26708,77992
38922,76889,37854,7046
527,12790,15451,33113
14266,29743,48471,49594
15542,31347,27134,95646
41366,97027,38355,74476
2620,27733,81609,64905
90436,2997,86625,91311
7376,46341,71585,69820
81680,78212,71885,97863
59373,59565,2725,57165
79219,50422,42107,33258
10809,55769,63151,2627
7182,65136,73609,28127
41218,49625,8690,90934
40846,4793,24655,81698
59457,2045,79483,10706
23783,84475,159,32190
88472,27479,6961,99156
59003,77730,71879,84656
74293,67772,73014,7211
16018,43738,90507,23915
52943,88899,19621,79160
47169,89908,28173,89646
60773,87075,21940,77742
3269,47841,88743,19823
9028,92825,89969,57682
80870,25301,66894,44563
15007,49407,29543,98043
53111,47397,43950,12146
38550,40150,42967,26290
41489,71465,59570,88023
53201,1052,71201,73811
96445,63354,15386,83102
75140,14614,37786,12074
38857,95156,69988,68340
49483,14791,77557,74007
7183,90965,7269,40058
78124,21302,98333,41386
40083,26299,62127,40866
19897,98668,662,28902
259,20490,83083,33520
59789,66867,56545,19681
50167,3043,81854,93913
44940,21560,4086,77154
68912,21326,76453,90758
88485,53128,68873,94370
93530,78288,75898,49522
44817,60758,2119,69291
89547,99605,90350,90215
77299,4595,97016,49179
98307,35079,11471,3429
88791,18772,47228,2785
56940,66836,94433,6043
80436,94320,89744,4190
80026,98347,38342,1771
33004,67071,47176,81958
70858,7935,3160,40682
87241,48699,16948,11868
99140,32226,82219,7868
20639,2018,38333,53656
95033,26155,86318,14780
41327,82737,79846,65060
76167,21424,85768,61970
33471,69162,36525,16058
80338,27788,48988,8762
65636,57391,43145,49127
71915,2297,44295,98307
5082,99300,84715,71339
87850,80439,83871,47053
52039,34096,73151,45046
18101,27331,41427,31465
39198,46748,9737,10444
27257,22528,14415,13917
45015,81937,266,44898
525,76145,77398,16349
54426,20734,155,13598
31508,26684,44584,19282
62003,12240,11566,2618
91097,20328,20764,84630
57020,95000,41042,7296
99826,3807,12004,88726
50712,25288,24909,81743
97855,11500,14189,40270
4787,2549,26881,74324
35337,47006,25406,23344
98629,5910,2793,79314
62309,10915,39669,5981
3694,33667,46554,11930
82065,87405,54511,2121
9785,3254,48293,7475
62227,37232,21311,61403
93050,31245,21681,65842
82207,22977,83764,35722
83826,29925,88771,10370
72783,8952,74485,6688
88199,77952,95735,85886
65674,15982,61893,28283
37934,4799,42213,54161
86015,81727,54017,37862
72739,96649,68095,43772
83688,31177,84190,12420
52237,47330,48303,7696
3466,69931,39470,71109
5756,62036,30523,2543
58481,48422,93881,52078
31756,60553,21027,42543
72694,72511,29990,25942
94274,23245,34495,96150
19066,32858,1425,74979
94795,83248,24738,15518
73418,36224,50612,19184
99841,60834,76123,39794
51419,17977,31712,85577
22631,22997,90545,18703
89708,3634,13250,19660
93322,50526,7300,54980
58504,64952,90752,27529
18464,76052,71473,85553
73667,31483,41499,82499
34026,82639,41228,31467
69498,75244,34477,22989
37843,38537,18372,25206
31669,76190,84554,685
25296,4192,41156,8521
33574,57896,91296,83196
98591,71185,8046,57549
84201,33664,63640,8804
51946,21630,57056,72158
93892,63457,62868,73984
54147,82185,81968,22728
99238,6598,87281,34782
58887,52854,29521,52362
6409,18316,96548,90720
47453,83116,41230,79478
28497,66611,87903,51254
30742,34100,27852,84590
86252,82397,26602,17189
91276,35064,92873,78856
22929,36941,41580,54723
32100,37349,10465,72043
75523,75017,23265,82999
9998,54665,80357,12975
92942,88504,77826,18813
609,27381,83715,71200
53318,80836,50179,48416
19905,39003,64067,74683
88140,18745,54126,60798
16379,34608,43814,66351
25546,22531,65834,27751
57541,97035,35879,29373
16499,15220,92984,74910
79840,99524,93947,10008
75398,55835,93137,50965
36600,61237,66066,94918
52266,29613,94251,42389
12416,97916,72565,53116
64561,44319,30771,85619
57719,76278,28520,25572
47158,38665,17042,1020
41383,95461,51911,87546
46209,49764,8778,9705
71458,5387,64522,68490
64927,77772,14744,62411
1222,27948,6594,30132
89004,33535,40337,15680
62520,2479,81659,95912
1322,49212,97638,73915
76650,15805,18522,43370
58345,15813,39138,45343
99222,77824,62911,25390
78399,45148,24552,66596
77825,3845,88737,36828
19823,58857,67223,92177
87035,94298,38774,56589
88100,2161,61896,38655
60028,71056,88202,64203
81876,17696,95596,47196
97542,4089,88356,91413
95743,12672,36976,55653
74823,14250,68710,20120
33486,64351,22010,1354
71701,13530,82348,62550
89366,88301,60106,82669
23217,73985,97097,26146
41397,99738,48700,87778
90471,17049,4559,77122
60081,76956,38947,45776
33962,62848,73861,68299
62366,77927,35213,31279
4442,93268,47024,73160
37430,64850,17763,20040
52287,44725,86477,70163
67968,69144,48903,54135
91948,60517,562,73914
79691,98260,35797,44876
67583,8459,56946,32763
57265,88419,12228,92708
59005,50539,30455,61287
95639,23205,17636,9588
7128,19439,73800,40098
65865,36060,89216,81119
48970,13665,19202,27937
94240,90764,29691,49850
84441,77742,22497,99530
37565,33145,82868,83886
91315,78084,16630,73047
40364,35307,37379,52342
81873,73587,31791,23155
56100,14892,18907,44796
86645,83728,16116,88410
62372,44136,44616,59584
23629,65293,95621,83197
17973,15723,70960,68144
53903,36962,13247,47323
27692,4102,86356,53617
87709,61351,56950,16425
14630,67051,64525,47124
85632,84918,23834,64619
72203,85516,1393,25345
69231,53517,89524,37975
8429,72735,93133,46383
19303,59114,34279,65817
94184,56156,63401,80841
25713,40716,27825,32361
40161,54012,67369,42506
59584,83736,9961,24598
38569,41980,70057,49601
20242,54482,29920,56574
37785,36055,79550,58702
68685,19935,65762,82995
9653,56591,97465,89762
67617,63785,40148,95703
34891,64517,28292,51842
1449,50618,95157,22624
92371,90588,74148,91429
77707,24383,76286,35220
3469,58489,21943,80913
91349,20806,7588,21165
31304,51717,9173,91681
90112,67200,27954,44758
76471,88553,70833,24129
60591,92447,12370,13676
89371,29040,54135,16559
3470,43384,38371,30302
10334,4264,92653,50204
98516,90690,49473,7085
26227,46561,71635,9193
69923,13333,79809,60620
88441,45355,11685,65418
90661,7756,25875,65888
92855,32028,35573,23205
45198,6434,18465,61024
68191,84584,60147,85683
66206,81336,39276,26517
42444,30214,43111,22014
30526,13357,6420,13307
5669,60081,13011,82625
26399,41028,77102,59966
26682,9956,54515,63467
65728,63105,99885,3678
80420,8988,8254,56315
90535,30603,34555,89514
70310,1498,47972,32133
67876,86603,56190,55976
32592,10846,94927,45643
49427,41451,37430,19307
36792,6188,18468,87684
89624,64632,46747,33819
38433,65418,66337,89015
39394,21280,82944,26224
32341,24191,78590,6464
9546,48980,12980,85111
65644,73494,29838,46058
15667,55367,55070,59787
88517,29368,13916,2611
39593,31052,29822,76412
43690,81493,28720,46156
67492,57083,16593,44363
96110,19067,65642,36949
87460,74156,25451,63243
43087,54973,95043,8772
55411,23161,78107,72130
21398,22381,78320,19839
51752,89056,83820,69285
82739,14497,68704,92284
76832,66847,40832,70047
1091,99953,65563,94504
93093,80022,85909,27786
6188,73494,9091,49277
33129,7976,35138,73011
41693,84621,35028,16137
84521,62649,21560,1850
98992,40818,56292,42829
73259,93200,40674,28271
41290,30245,18309,33115
46274,24406,73447,60502
56983,94599,42752,18423
16391,98037,43013,3203
5104,81853,61850,51351
22719,5594,63221,1726
50230,23148,39697,73091
70329,76723,12363,96064
10870,7098,22269,89684
48334,9713,32117,43092
41860,28467,95505,92856
20897,22567,57721,32822
69890,7489,71608,34700
6111,99240,8025,27446
42712,93491,61370,58272
71006,73644,12751,91510
5563,98774,44886,15767
12383,9387,42323,89767
84552,3262,64872,16451
9901,41312,48594,58896
91143,47806,26338,42956
7868,43079,51798,60006
73034,13931,39700,71914
80333,18078,50082,19092
88973,78844,35973,23302
98054,74375,14677,67829
92117,81484,97625,74845
75388,49540,1188,60980
50867,84118,96171,58108
15468,61625,79681,53330
61056,4152,36178,17252
46874,37934,29080,36448
80064,42480,7549,27655
19610,59530,58830,42400
61281,83169,17496,86377
55429,20184,27139,85576
80154,15247,84583,22303
14336,53093,92142,28862
88686,12126,808,33330
33243,27935,66373,6364
38248,23382,1907,70045
94989,46359,42068,61997
75999,74113,51098,7883
47738,46976,35394,84814
68113,80459,67499,94041
92175,38029,86001,98253
98921,86145,39467,50393
33634,45494,13053,26797
2362,58194,91610,41068
84564,3955,53689,50016
68899,89872,61171,42439
12240,75679,59479,34890
61002,39183,47818,41775
7659,33397,1470,32068
66147,39077,10446,36380
20452,63702,63923,73175
14665,616,422,30777
34371,77089,79283,2460
26785,92082,67350,25473
67963,65241,31668,43362
64475,51200,54617,51331
18185,10274,27977,18215
44946,81262,41061,59999
37940,94340,88349,87901
44009,84892,25356,45255
96461,81670,80788,79015
43661,29740,52247,34846
62574,59059,27663,36185
72503,46305,77899,90876
37405,75096,88582,4762
20969,11040,71557,44903
23015,22723,35213,84037
12270,53458,43167,20826
35495,92773,80785,29283
46747,96320,5994,40929
87198,33329,92762,64434
62930,25269,13428,87803
82618,69114,19657,96001
74908,75807,57441,89495
91345,76088,88408,25105
5484,3150,87156,68278
10564,40035,27423,30613
24736,93747,41637,64303
47518,55510,5834,43602
87009,21346,8521,63173
21141,9645,10917,83839
83135,56112,11694,45139
1573,52870,211,73798
33527,26388,24766,80128
96089,11972,57904,79328
78095,92201,14393,60874
27332,70823,71956,61628
92854,40234,36157,45375
6529,63988,38832,50681
29542,3925,56351,94591
17496,38354,55056,80327
63812,56456,69009,38971
10650,69546,93561,58954
53372,78535,77180,78136
93921,13319,5674,1270
44775,27891,86404,92269
79187,97844,66044,87507
70406,20307,32201,86944
79198,79328,31332,6970
81509,5871,45410,85100
66651,99484,69965,59957
83195,86063,74593,87901
14124,48762,42945,18626
54502,448,86163,39729
40479,92880,12159,19921
46929,5486,48671,72792
24970,79699,40739,43201
9328,43435,23588,36149
62511,11420,60258,96614
44864,62022,75037,59355
92087,40198,74508,13989
30313,18324,1630,44209
58520,85965,25131,82102
30685,11851,28309,97806
89489,71471,32960,89729
72056,80737,37067,604
